q0,q1,q2,q3,timestamp
0.4762239910833505,0.44408605606591156,0.5483227010004393,0.5247289783231452,2025-12-11T15:31:51.318+00:00
0.4593715829263828,0.4451620333986942,0.5560660095743134,0.5306591239356474,2025-12-11T15:31:51.808+00:00
0.49402663579984624,0.46230194923794676,0.5135661459473072,0.527697266041724,2025-12-11T15:31:52.781+00:00
0.5162733864884278,0.43474255950330043,0.49217217377841693,0.5497519883715907,2025-12-11T15:31:52.287+00:00
0.5014987517256225,0.4547312999168878,0.5138443699078581,0.5269557954966775,2025-12-11T15:31:53.681+00:00
0.5064503764655518,0.446496068001367,0.516204288077582,0.5269557954966775,2025-12-11T15:31:53.841+00:00
0.4770560857844621,0.4280379452470692,0.541632937177354,0.5439069495872503,2025-12-11T15:31:51.617+00:00
0.5120833429135371,0.47752544262667884,0.4920986937769709,0.5172803660856365,2025-12-11T15:31:52.399+00:00
0.5036374373293614,0.4471502409066664,0.5130648458734977,0.5321376304173835,2025-12-11T15:31:53+00:00
0.4981618036665967,0.4548842362365415,0.5139073091382145,0.5299192642332049,2025-12-11T15:31:53.109+00:00
0.4820129953836619,0.4294579134509364,0.5397867810402905,0.5402403204776551,2025-12-11T15:31:51.528+00:00
0.4663050712281205,0.4348365136627192,0.5426330945128297,0.5468328004719724,2025-12-11T15:31:52.104+00:00
0.5002119752919028,0.41381133419846833,0.5163916062768054,0.5584692188745206,2025-12-11T15:31:52.19+00:00
0.5069375542401215,0.4406740928019317,0.5154126524717942,0.5321376304173835,2025-12-11T15:31:53.76+00:00
0.5011181062316564,0.44647994629985976,0.5168673435660608,0.5313985795180829,2025-12-11T15:31:54.709+00:00
0.4981896138619079,0.45971614429477214,0.5201615784607676,0.5195191118795094,2025-12-11T15:31:52.594+00:00
0.4857146094341355,0.43123760968215724,0.5430883762995088,0.5321376304173835,2025-12-11T15:31:51.434+00:00
0.4853407267054405,0.4101447133438881,0.5294222978487342,0.5620833778521306,2025-12-11T15:31:51.985+00:00
0.5011181062316564,0.44647994629985976,0.5168673435660608,0.5313985795180829,2025-12-11T15:31:54.813+00:00
0.5008963935865566,0.44942863005278966,0.5145213883474796,0.5313985795180829,2025-12-11T15:31:55.089+00:00
0.5024379852139266,0.4539875573583718,0.5158593491310371,0.5247289783231452,2025-12-11T15:31:56.103+00:00
0.5021831388030195,0.48495262003945855,0.5034976548800099,0.5090414157503712,2025-12-11T15:31:52.489+00:00
0.49338555162385095,0.46170203327651604,0.5184985055541382,0.5239859059700791,2025-12-11T15:31:52.7+00:00
0.5014753232680982,0.4515304091861623,0.5159247863258979,0.527697266041724,2025-12-11T15:31:53.431+00:00
0.5062513171845157,0.4478933305278655,0.5075123003624367,0.5343523493898263,2025-12-11T15:31:54.194+00:00
0.5045780170098602,0.4495626143560417,0.5092517598641649,0.53287627607073,2025-12-11T15:31:54.28+00:00
0.5026369940052146,0.45416737560004244,0.5086291349147586,0.5313985795180829,2025-12-11T15:31:54.363+00:00
0.4997161879086009,0.4515282247708023,0.5130648458734977,0.5321376304173835,2025-12-11T15:31:55.449+00:00
0.5018966801697359,0.45349845071828915,0.5153035844874491,0.5262139236518696,2025-12-11T15:31:55.639+00:00
0.49757319330381733,0.4672523297314942,0.51248916202714,0.5210096318405762,2025-12-11T15:31:57.168+00:00
0.4967194980910257,0.4567569928122241,0.5159247863258979,0.527697266041724,2025-12-11T15:31:52.883+00:00
0.5052810516387299,0.4407847553496229,0.5108011012027849,0.5380354015455252,2025-12-11T15:31:54.01+00:00
0.5044683809549791,0.44631592180050245,0.5075656424881212,0.5372996083468239,2025-12-11T15:31:54.109+00:00
0.5026192273498379,0.45097444037994355,0.5107107877419677,0.5321376304173835,2025-12-11T15:31:54.44+00:00
0.5028562462466002,0.44802857256357526,0.5130648458734977,0.5321376304173835,2025-12-11T15:31:54.525+00:00
0.5009308302512349,0.4510401454716866,0.5153646043381773,0.5291790009741906,2025-12-11T15:31:55.539+00:00
0.49911287501466545,0.46218358987396807,0.5163307510578504,0.5202645699620939,2025-12-11T15:31:56.979+00:00
0.4970973765415396,0.4603172178240237,0.5123844773432926,0.527697266041724,2025-12-11T15:31:57.444+00:00
0.49617400543741896,0.4610733387700488,0.5141222025535683,0.5262139236518696,2025-12-11T15:31:57.982+00:00
0.5022285276916384,0.4490441293005571,0.5150839245287439,0.5299192642332049,2025-12-11T15:31:53.211+00:00
0.499829825128987,0.44847165290765445,0.5171500910119361,0.5306591239356474,2025-12-11T15:31:54.614+00:00
0.5020735233765053,0.448905539447753,0.5130648458734977,0.5321376304173835,2025-12-11T15:31:55.34+00:00
0.5020406844903285,0.45522269454093084,0.5143996436728565,0.5254716510722678,2025-12-11T15:31:55.726+00:00
0.49836662427352185,0.46799741100609815,0.5133063780232237,0.5187732581605216,2025-12-11T15:31:57.08+00:00
0.49617113589247824,0.45945950957865367,0.5132875308837955,0.5284383347223471,2025-12-11T15:31:57.555+00:00
0.49629321472155113,0.4611841148728773,0.5123844773432926,0.527697266041724,2025-12-11T15:31:57.64+00:00
0.4973586148948764,0.4637944116100038,0.5143193578108389,0.5224985647159489,2025-12-11T15:31:58.354+00:00
0.49828049479579706,0.4646540785252194,0.5134058720278649,0.5217542969475597,2025-12-11T15:31:58.644+00:00
0.49697613768799614,0.4618187260552668,0.5149533504873308,0.5239859059700791,2025-12-11T15:31:58.741+00:00
0.5076156919424876,0.4412635889130116,0.5142395324040447,0.5321376304173835,2025-12-11T15:31:53.925+00:00
0.5003380888702457,0.44735388191765757,0.5168673435660608,0.5313985795180829,2025-12-11T15:31:54.903+00:00
0.5022285276916384,0.4490441293005571,0.5150839245287439,0.5299192642332049,2025-12-11T15:31:55+00:00
0.5004523934857809,0.455376640488037,0.5173183618400741,0.5239859059700791,2025-12-11T15:31:56.513+00:00
0.4992563358446895,0.4574841443602013,0.5158593491310371,0.5247289783231452,2025-12-11T15:31:56.619+00:00
0.4987075030788729,0.46180821134558764,0.514044119665342,0.5232424345789518,2025-12-11T15:31:56.713+00:00
0.495487541106361,0.4620496070749364,0.5123844773432926,0.527697266041724,2025-12-11T15:31:57.349+00:00
0.496709406227241,0.4599579533738293,0.5138443699078581,0.5269557954966775,2025-12-11T15:31:57.906+00:00
0.496977974098299,0.4602066499492617,0.5141222025535683,0.5262139236518696,2025-12-11T15:31:58.072+00:00
0.49616935542775714,0.4626854092155831,0.5149533504873308,0.5239859059700791,2025-12-11T15:31:58.248+00:00
0.4987275109276706,0.4569995656031398,0.5190544448824276,0.5224985647159489,2025-12-11T15:31:56.803+00:00
0.49642181343125574,0.46454331682327743,0.5160560565227373,0.5210096318405762,2025-12-11T15:31:56.892+00:00
0.4964036920342615,0.46452635911989415,0.5123066811252001,0.5247289783231452,2025-12-11T15:31:57.25+00:00
0.4968305693016109,0.46168345556307155,0.5129392545142972,0.5262139236518696,2025-12-11T15:31:57.728+00:00
0.49709867915673683,0.4619325986151165,0.5132160572670134,0.5254716510722678,2025-12-11T15:31:57.826+00:00
0.49724616349901074,0.4604549960573108,0.5143996436728565,0.5254716510722678,2025-12-11T15:31:58.161+00:00
0.4987075030788729,0.46180821134558764,0.514044119665342,0.5232424345789518,2025-12-11T15:31:58.463+00:00
0.49616935542775714,0.4626854092155831,0.5149533504873308,0.5239859059700791,2025-12-11T15:31:58.55+00:00
0.5007065764393421,0.46203873051342625,0.5134058720278649,0.5217542969475597,2025-12-11T15:31:58.823+00:00
0.5003164762685971,0.46006458380052395,0.514044119665342,0.5232424345789518,2025-12-11T15:31:59.031+00:00
0.5003164762685971,0.46006458380052395,0.514044119665342,0.5232424345789518,2025-12-11T15:31:59.128+00:00
0.5028411053909139,0.45755020108363476,0.5123066811252001,0.5247289783231452,2025-12-11T15:31:59.629+00:00
0.5069626166875235,0.4580758756207152,0.5092865127917149,0.5232424345789518,2025-12-11T15:32:00.812+00:00
0.5049771103174847,0.45628183294563834,0.5128570577023025,0.5232424345789518,2025-12-11T15:32:01.583+00:00
0.5058936373924182,0.4555086770926783,0.5111193324920266,0.5247289783231452,2025-12-11T15:32:02.707+00:00
0.5053693631165264,0.4566362605473415,0.511394077714293,0.5239859059700791,2025-12-11T15:32:02.931+00:00
0.5047063424205456,0.45603717537642585,0.5125820645905214,0.5239859059700791,2025-12-11T15:32:03.73+00:00
0.5040157291344,0.460229604740927,0.50873996797291,0.5247289783231452,2025-12-11T15:32:04.958+00:00
0.4944619410075601,0.45948239032411287,0.5179409867894804,0.5254716510722678,2025-12-11T15:32:06.109+00:00
0.49523449134881864,0.4634322404696811,0.5166900491992292,0.5224985647159489,2025-12-11T15:32:06.561+00:00
0.49470406466009514,0.46293587595336777,0.516136642284564,0.5239859059700791,2025-12-11T15:32:06.672+00:00
0.4950451299701492,0.46650693102854557,0.5125820645905214,0.5239859059700791,2025-12-11T15:32:07.463+00:00
0.4997795577148965,0.45957086188117935,0.5134924691833762,0.5247289783231452,2025-12-11T15:31:59.544+00:00
0.5012454067572498,0.45609822704476954,0.5143996436728565,0.5254716510722678,2025-12-11T15:31:59.723+00:00
0.5055015083271105,0.4551556024963885,0.5125820645905214,0.5239859059700791,2025-12-11T15:32:01.396+00:00
0.5044351901677713,0.4557921705150661,0.5123066811252001,0.5247289783231452,2025-12-11T15:32:03.831+00:00
0.49548320498237763,0.46366498257155225,0.5132160572670134,0.5254716510722678,2025-12-11T15:32:07.551+00:00
0.4964036920342615,0.46452635911989415,0.5123066811252001,0.5247289783231452,2025-12-11T15:32:07.851+00:00
0.5008284004191018,0.46215114644643557,0.5116684334877231,0.5232424345789518,2025-12-11T15:32:09.526+00:00
0.5023854144540433,0.4668453362192835,0.5111871916960308,0.5180270093731302,2025-12-11T15:32:00.734+00:00
0.5040425930346093,0.45864347072105816,0.5116684334877231,0.5232424345789518,2025-12-11T15:32:00.91+00:00
0.5055118924231442,0.4599804302962973,0.5112970700997139,0.5210096318405762,2025-12-11T15:32:00.993+00:00
0.507108837648854,0.45500273731318747,0.5134058720278649,0.5217542969475597,2025-12-11T15:32:01.99+00:00
0.5037444185272772,0.45998186411248954,0.5084661143179549,0.5254716510722678,2025-12-11T15:32:04.854+00:00
0.4983879442018107,0.46638318945729573,0.51248916202714,0.5210096318405762,2025-12-11T15:32:05.252+00:00
0.4987915737967883,0.466760899351877,0.51477106203193,0.5180270093731302,2025-12-11T15:32:05.339+00:00
0.4937989858967298,0.45886633441820995,0.5191182838085571,0.5254716510722678,2025-12-11T15:32:06.024+00:00
0.5033643183227763,0.4628672182382372,0.5115692314457547,0.5202645699620939,2025-12-11T15:32:00.207+00:00
0.5029762231216107,0.46089279303587505,0.5122159758526352,0.5217542969475597,2025-12-11T15:32:00.297+00:00
0.5033643183227763,0.4628672182382372,0.5115692314457547,0.5202645699620939,2025-12-11T15:32:00.374+00:00
0.5021653921274563,0.4633848868858521,0.5130343633200315,0.5195191118795094,2025-12-11T15:32:00.461+00:00
0.5065839744643088,0.4561302593841373,0.5136796928237004,0.5210096318405762,2025-12-11T15:32:02.185+00:00
0.5041636537656563,0.45554681854814116,0.5120309075160553,0.5254716510722678,2025-12-11T15:32:04.407+00:00
0.5032117096907597,0.46110857672024863,0.50873996797291,0.5247289783231452,2025-12-11T15:32:05.05+00:00
0.4947600867660293,0.4678713558885277,0.5131316602511242,0.5224985647159489,2025-12-11T15:32:07.202+00:00
0.4947600867660293,0.4678713558885277,0.5131316602511242,0.5224985647159489,2025-12-11T15:32:07.375+00:00
0.49748561973372607,0.4622921659882214,0.5117547439731004,0.5262139236518696,2025-12-11T15:32:08.491+00:00
0.4994844306133132,0.46252765413080726,0.5111193324920266,0.5247289783231452,2025-12-11T15:32:08.898+00:00
0.5007065764393421,0.46203873051342625,0.5134058720278649,0.5217542969475597,2025-12-11T15:31:59.215+00:00
0.5020480532900045,0.4600422820843917,0.5131316602511242,0.5224985647159489,2025-12-11T15:31:59.995+00:00
0.5058997468846503,0.4539178822159595,0.514044119665342,0.5232424345789518,2025-12-11T15:32:01.802+00:00
0.5064195251155833,0.4527913134714486,0.5137684900528865,0.5239859059700791,2025-12-11T15:32:01.897+00:00
0.507108837648854,0.45500273731318747,0.5134058720278649,0.5217542969475597,2025-12-11T15:32:02.08+00:00
0.5067211283753038,0.4578576741864655,0.512761957918854,0.5202645699620939,2025-12-11T15:32:02.29+00:00
0.5043136797996496,0.4621183462838598,0.5135780018212796,0.5180270093731302,2025-12-11T15:32:02.519+00:00
0.5057737651509747,0.4586076453821226,0.5107515794903088,0.5224985647159489,2025-12-11T15:32:03.499+00:00
0.5032461300089819,0.45631572579133794,0.5137684900528865,0.5239859059700791,2025-12-11T15:32:04.232+00:00
0.5040290693903074,0.4570256518707174,0.5108441980301542,0.5254716510722678,2025-12-11T15:32:04.585+00:00
0.49685412172904914,0.46009196139783415,0.5158593491310371,0.5247289783231452,2025-12-11T15:32:05.664+00:00
0.49579527026633735,0.45750670761595436,0.517661635649044,0.5262139236518696,2025-12-11T15:32:05.84+00:00
0.5016502249273198,0.4580696025757025,0.5137684900528865,0.5239859059700791,2025-12-11T15:31:59.813+00:00
0.5020480532900045,0.4600422820843917,0.5131316602511242,0.5224985647159489,2025-12-11T15:31:59.901+00:00
0.5047063424205456,0.45603717537642585,0.5125820645905214,0.5239859059700791,2025-12-11T15:32:01.276+00:00
0.5058997468846503,0.4539178822159595,0.514044119665342,0.5232424345789518,2025-12-11T15:32:01.692+00:00
0.4944619410075601,0.45948239032411287,0.5179409867894804,0.5254716510722678,2025-12-11T15:32:05.928+00:00
0.4936784104594394,0.46848331887813244,0.5128570577023025,0.5232424345789518,2025-12-11T15:32:07.296+00:00
0.49532540870611996,0.4651415194946426,0.5120309075160553,0.5254716510722678,2025-12-11T15:32:07.938+00:00
0.4973304844568464,0.4637681795521612,0.5105686745382026,0.5262139236518696,2025-12-11T15:32:08.025+00:00
0.49640960461927536,0.46290944521110616,0.5114781907066462,0.5269557954966775,2025-12-11T15:32:08.108+00:00
0.4965620810883939,0.4614339609189915,0.5126620611360254,0.5269557954966775,2025-12-11T15:32:08.194+00:00
0.49775408308053964,0.4625416375250134,0.5120309075160553,0.5254716510722678,2025-12-11T15:32:08.574+00:00
0.503230641876176,0.4579046520130641,0.5108441980301542,0.5254716510722678,2025-12-11T15:32:04.678+00:00
0.502430681434237,0.4587822572984288,0.5108441980301542,0.5254716510722678,2025-12-11T15:32:04.764+00:00
0.4967299722284515,0.46973418396803773,0.5133063780232237,0.5187732581605216,2025-12-11T15:32:05.414+00:00
0.49455125911576825,0.46441454464044934,0.5149533504873308,0.5239859059700791,2025-12-11T15:32:06.759+00:00
0.5007065764393421,0.46203873051342625,0.5134058720278649,0.5217542969475597,2025-12-11T15:31:59.302+00:00
0.5015122231223175,0.46116412939752377,0.5134058720278649,0.5217542969475597,2025-12-11T15:32:00.125+00:00
0.5057589805315642,0.4569883068968666,0.5099304269007257,0.5247289783231452,2025-12-11T15:32:01.069+00:00
0.5056404867147999,0.45688123951737303,0.5116684334877231,0.5232424345789518,2025-12-11T15:32:01.159+00:00
0.5043168561454742,0.46050457148754326,0.512761957918854,0.5202645699620939,2025-12-11T15:32:02.617+00:00
0.5039096390909332,0.45691735908813913,0.5125820645905214,0.5239859059700791,2025-12-11T15:32:03.927+00:00
0.49496946647484713,0.4631842345789963,0.5164135423775852,0.5232424345789518,2025-12-11T15:32:06.286+00:00
0.5007065764393421,0.46203873051342625,0.5134058720278649,0.5217542969475597,2025-12-11T15:31:59.381+00:00
0.5019960582382315,0.4664835240960608,0.5126539789395063,0.5172803660856365,2025-12-11T15:32:00.543+00:00
0.5053881652245665,0.4598678472079582,0.5130343633200315,0.5195191118795094,2025-12-11T15:32:02.415+00:00
0.5032461300089819,0.45631572579133794,0.5137684900528865,0.5239859059700791,2025-12-11T15:32:04.148+00:00
0.5032461300089819,0.45631572579133794,0.5137684900528865,0.5239859059700791,2025-12-11T15:32:04.326+00:00
0.5036389148650817,0.4566718813502248,0.5123066811252001,0.5247289783231452,2025-12-11T15:32:04.494+00:00
0.4948517077565329,0.46145668288395236,0.5173183618400741,0.5239859059700791,2025-12-11T15:32:06.192+00:00
0.4938953360670143,0.46379859189866296,0.516136642284564,0.5239859059700791,2025-12-11T15:32:06.838+00:00
0.49345565830156063,0.46663781920952885,0.5155054886645939,0.5224985647159489,2025-12-11T15:32:06.931+00:00
0.4932923586059511,0.46811696934825736,0.5143193578108389,0.5224985647159489,2025-12-11T15:32:07.005+00:00
0.500584364128455,0.4603109193153363,0.5143193578108389,0.5224985647159489,2025-12-11T15:31:59.461+00:00
0.5004322580842463,0.46340535199240646,0.5139531224301042,0.5202645699620939,2025-12-11T15:32:00.641+00:00
0.5047063424205456,0.45603717537642585,0.5125820645905214,0.5239859059700791,2025-12-11T15:32:01.477+00:00
0.5027904282784971,0.46396165364574876,0.5080932235660295,0.5232424345789518,2025-12-11T15:32:05.151+00:00
0.4970787052081805,0.4651580252760291,0.5148686588628318,0.5210096318405762,2025-12-11T15:32:05.506+00:00
0.49897669444591153,0.46044244135368223,0.5134924691833762,0.5247289783231452,2025-12-11T15:32:05.586+00:00
0.4975278685788669,0.4591055033228205,0.5175958959091164,0.5232424345789518,2025-12-11T15:32:05.749+00:00
0.5008284004191018,0.46215114644643557,0.5116684334877231,0.5232424345789518,2025-12-11T15:32:09.066+00:00
0.5000210321087947,0.4630245525638642,0.5116684334877231,0.5232424345789518,2025-12-11T15:32:09.376+00:00
0.4989444639180344,0.46364780766116903,0.511394077714293,0.5239859059700791,2025-12-11T15:32:09.947+00:00
0.4961364789707028,0.4642763055576099,0.5120309075160553,0.5254716510722678,2025-12-11T15:32:07.645+00:00
0.49840797075908283,0.46314926745286644,0.5108441980301542,0.5254716510722678,2025-12-11T15:32:08.748+00:00
0.500288761776973,0.46327247295491963,0.5119423996033828,0.5224985647159489,2025-12-11T15:32:09.689+00:00
0.5000210321087947,0.4630245525638642,0.5116684334877231,0.5232424345789518,2025-12-11T15:32:09.768+00:00
0.49850787328908297,0.4664954171122409,0.5107515794903088,0.5224985647159489,2025-12-11T15:32:10.228+00:00
0.49824109666386773,0.46624577196173506,0.5104782506423595,0.5232424345789518,2025-12-11T15:32:10.931+00:00
0.4985856749623428,0.4698433718467317,0.5106460839426509,0.5195191118795094,2025-12-11T15:32:11.381+00:00
0.49887422921722874,0.4684740837765009,0.5101034206727408,0.5210096318405762,2025-12-11T15:32:12.352+00:00
0.49612460495120736,0.4658920147231943,0.5128570577023025,0.5232424345789518,2025-12-11T15:32:15.346+00:00
0.4933142299551773,0.4665040770707563,0.5134924691833762,0.5247289783231452,2025-12-11T15:32:15.923+00:00
0.4949396276329063,0.4647792469533335,0.5134924691833762,0.5247289783231452,2025-12-11T15:32:07.765+00:00
0.49667801038935727,0.4631597376409139,0.5117547439731004,0.5262139236518696,2025-12-11T15:32:08.393+00:00
0.5008284004191018,0.46215114644643557,0.5116684334877231,0.5232424345789518,2025-12-11T15:32:09.299+00:00
0.5005598570535944,0.4619033417609665,0.511394077714293,0.5239859059700791,2025-12-11T15:32:09.451+00:00
0.49824109666386773,0.46624577196173506,0.5104782506423595,0.5232424345789518,2025-12-11T15:32:10.131+00:00
0.49850787328908297,0.4664954171122409,0.5107515794903088,0.5224985647159489,2025-12-11T15:32:10.612+00:00
0.49802880331869964,0.47096242747336303,0.5109168323620374,0.5187732581605216,2025-12-11T15:32:12.098+00:00
0.49785213252809557,0.47244403323260303,0.5097197231985983,0.5187732581605216,2025-12-11T15:32:12.183+00:00
0.5003404114151164,0.46821027596058323,0.5089082173822839,0.5210096318405762,2025-12-11T15:32:12.435+00:00
0.49780823722563516,0.46747305066569367,0.5090134342002489,0.5239859059700791,2025-12-11T15:32:13.809+00:00
0.49866859113327827,0.46501598421479545,0.5119423996033828,0.5224985647159489,2025-12-11T15:32:14.623+00:00
0.49547134659766906,0.46527856429677433,0.514044119665342,0.5232424345789518,2025-12-11T15:32:14.798+00:00
0.4947600867660293,0.4678713558885277,0.5131316602511242,0.5224985647159489,2025-12-11T15:32:15.827+00:00
0.5008284004191018,0.46215114644643557,0.5116684334877231,0.5232424345789518,2025-12-11T15:32:09.604+00:00
0.5008896846388069,0.46708718741642313,0.5086369400570603,0.5217542969475597,2025-12-11T15:32:12.857+00:00
0.4988908774650262,0.4668538260810573,0.5092865127917149,0.5232424345789518,2025-12-11T15:32:13.613+00:00
0.4965099813593443,0.4662539072587023,0.511394077714293,0.5239859059700791,2025-12-11T15:32:14.098+00:00
0.49459162486777225,0.4693499269934538,0.5119423996033828,0.5224985647159489,2025-12-11T15:32:14.186+00:00
0.4935603625750084,0.47330737071694057,0.5115692314457547,0.5202645699620939,2025-12-11T15:32:14.354+00:00
0.4977903359032358,0.4690938822322929,0.5098315062354789,0.5217542969475597,2025-12-11T15:32:14.53+00:00
0.49338741656106533,0.46984648701811427,0.5134058720278649,0.5217542969475597,2025-12-11T15:32:15.715+00:00
0.49479072481204134,0.4646394178972489,0.5114781907066462,0.5269557954966775,2025-12-11T15:32:16.62+00:00
0.49909726946236116,0.46216913897408746,0.5125820645905214,0.5239859059700791,2025-12-11T15:32:09.867+00:00
0.5011678367042403,0.4657138931526139,0.5080932235660295,0.5232424345789518,2025-12-11T15:32:12.776+00:00
0.501816684744547,0.46631683995962153,0.5068983866002693,0.5232424345789518,2025-12-11T15:32:13.348+00:00
0.501816684744547,0.46631683995962153,0.5068983866002693,0.5232424345789518,2025-12-11T15:32:13.436+00:00
